playerId,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8481540,2020,Cole Caufield,2020020761,MTL,CGY,AWAY,20210426,R,other,35.0,1.0,0.55,0.1143,0.9505,0.5,0.8889,0.5,0.75,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.708,0.004,0.004,0.004,0.004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.014,0.014,0.014,0.787,0.031,0.031,0.031,0.031,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.004,0.0,0.0,0.035,0.035,0.035,1.498,0.078,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020761,MTL,CGY,AWAY,20210426,R,all,940.0,18.0,0.55,0.7341,0.5906,0.6364,0.4861,0.6316,0.451,4.0,3.812,0.079,0.182,0.833,0.109,2.088,1.709,0.079,0.084,0.084,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0,5.199,5.0,5.192,0.0,0.038,0.278,0.0,0.118,0.124,0.124,18.0,4.0,2.0,4.0,8.0,1.0,1.0,1.0,15.0,0.0,0.0,2660.0,0.0,0.0,0.0,0.0,8.747,0.577,0.57,0.615,0.608,9.0,3.0,2.0,14.0,0.0,1.0,0.0,10.0,1.0,1.0,0.19,0.109,0.278,0.0,0.0,0.0,14.739,12.0,12.655,0.106,0.278,0.278,0.406,0.436,0.433,4.8,0.209,0.207,0.2,0.199,3.0,4.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,7.68,7.0,6.718,0.045,0.0,0.0,0.254,0.243,0.242,2.051,1.422,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020761,MTL,CGY,AWAY,20210426,R,5on5,818.0,16.0,0.55,0.7582,0.3075,0.6316,0.4364,0.625,0.4186,4.0,3.055,0.064,0.139,0.702,0.086,1.565,1.445,0.064,0.068,0.068,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,4.199,4.0,4.192,0.0,0.028,0.278,0.0,0.092,0.098,0.098,16.0,2.0,2.0,4.0,8.0,0.0,1.0,1.0,14.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,7.281,0.558,0.55,0.595,0.588,8.0,2.0,2.0,12.0,0.0,1.0,0.0,8.0,1.0,1.0,0.17,0.109,0.278,0.0,0.0,0.0,12.739,10.0,10.655,0.086,0.278,0.278,0.365,0.395,0.393,4.013,0.178,0.177,0.169,0.168,3.0,3.0,1.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,6.68,6.0,5.718,0.041,0.0,0.0,0.219,0.208,0.207,0.52,1.171,24.0,31.0,0.0,0.017,0.0,2.0,0.0,1.0
8481540,2020,Cole Caufield,2020020761,MTL,CGY,AWAY,20210426,R,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020761,MTL,CGY,AWAY,20210426,R,5on4,87.0,1.0,0.55,1.0,0.0,1.0,1.0,1.0,0.0,6.0,0.758,0.016,0.043,0.131,0.023,0.523,0.265,0.016,0.016,0.016,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.011,0.0,0.0,0.026,0.026,0.026,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.758,0.016,0.016,0.016,0.016,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.011,0.0,0.0,0.026,0.026,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020775,MTL,TOR,HOME,20210428,R,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020775,MTL,TOR,HOME,20210428,R,all,839.0,20.0,0.25,0.5373,0.4406,0.64,0.5432,0.6471,0.4833,9.0,1.287,0.072,0.104,0.269,0.04,0.948,0.568,0.072,0.069,0.069,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.072,0.0,0.0,0.0,0.0,0.0,3.764,2.0,1.887,0.0,0.023,0.0,0.0,0.095,0.091,0.091,20.0,3.0,0.0,0.0,17.0,1.0,3.0,5.0,11.0,0.0,0.0,2761.0,0.0,0.0,0.0,0.0,7.637,0.259,0.258,0.24,0.238,11.0,0.0,5.0,16.0,1.0,0.0,0.0,11.0,0.0,0.0,0.259,0.0,0.0,1.0,0.0,0.0,14.402,11.0,9.966,0.101,0.0,0.0,0.361,0.334,0.331,4.33,0.223,0.222,0.249,0.248,6.0,0.0,3.0,9.0,2.0,0.0,0.0,5.0,1.0,0.0,0.136,0.087,0.0,1.0,1.0,0.0,10.532,6.0,6.774,0.044,0.0,0.0,0.266,0.298,0.296,1.864,2.367,44.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020775,MTL,TOR,HOME,20210428,R,5on5,736.0,18.0,0.25,0.4975,0.4791,0.619,0.5625,0.6429,0.4773,9.0,0.618,0.028,0.061,0.129,0.018,0.448,0.316,0.028,0.025,0.025,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.0,0.0,0.0,0.0,0.0,1.764,1.0,0.887,0.0,0.012,0.0,0.0,0.04,0.037,0.037,18.0,1.0,0.0,0.0,17.0,1.0,3.0,5.0,9.0,0.0,0.0,2345.0,0.0,0.0,0.0,0.0,6.283,0.202,0.201,0.183,0.182,9.0,0.0,4.0,13.0,1.0,0.0,0.0,9.0,0.0,0.0,0.202,0.0,0.0,1.0,0.0,0.0,11.402,9.0,7.966,0.077,0.0,0.0,0.279,0.252,0.251,3.615,0.204,0.204,0.23,0.23,5.0,0.0,3.0,8.0,2.0,0.0,0.0,4.0,1.0,0.0,0.117,0.087,0.0,1.0,1.0,0.0,9.532,5.0,5.774,0.038,0.0,0.0,0.242,0.273,0.273,1.374,1.494,36.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020775,MTL,TOR,HOME,20210428,R,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8481540,2020,Cole Caufield,2020020775,MTL,TOR,HOME,20210428,R,5on4,103.0,2.0,0.25,0.75,0.6694,0.75,0.6,0.6667,0.6,5.0,0.669,0.043,0.043,0.14,0.022,0.499,0.252,0.043,0.043,0.043,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.011,0.0,0.0,0.054,0.054,0.054,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,1.354,0.057,0.057,0.057,0.057,2.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.024,0.0,0.0,0.082,0.082,0.08,0.715,0.019,0.018,0.019,0.018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.006,0.0,0.0,0.025,0.025,0.024,0.081,0.04,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
