playerId,name,season,gameId,gameDate,I_F_points,I_F_goals,plusMinus,gameNumber,cum_points,cum_goals,cum_plusMinus
8478402,Connor McDavid,2016,2016020148,2016-11-03,1.0,0.0,-2.0,11,13.0,5.0,7.0
8478402,Connor McDavid,2016,2016020167,2016-11-05,0.0,0.0,0.0,12,13.0,5.0,7.0
8478402,Connor McDavid,2016,2016020174,2016-11-06,1.0,0.0,1.0,13,14.0,5.0,8.0
8478402,Connor McDavid,2016,2016020186,2016-11-08,3.0,0.0,3.0,14,17.0,5.0,11.0
8478402,Connor McDavid,2016,2016020211,2016-11-11,1.0,0.0,-1.0,15,18.0,5.0,10.0
8478402,Connor McDavid,2016,2016020228,2016-11-13,1.0,0.0,1.0,16,19.0,5.0,11.0
8478402,Connor McDavid,2016,2016020242,2016-11-15,0.0,0.0,-1.0,17,19.0,5.0,10.0
8478402,Connor McDavid,2016,2016020254,2016-11-17,0.0,0.0,-3.0,18,19.0,5.0,7.0
8478402,Connor McDavid,2016,2016020266,2016-11-19,3.0,3.0,2.0,19,22.0,8.0,9.0
8478402,Connor McDavid,2016,2016020281,2016-11-21,2.0,0.0,3.0,20,24.0,8.0,12.0
8478402,Connor McDavid,2016,2016020296,2016-11-23,3.0,1.0,3.0,21,27.0,9.0,15.0
8478402,Connor McDavid,2016,2016020323,2016-11-27,1.0,0.0,1.0,22,28.0,9.0,16.0
8478402,Connor McDavid,2016,2016020338,2016-11-29,2.0,1.0,2.0,23,30.0,10.0,18.0
8478402,Connor McDavid,2016,2016020352,2016-12-01,3.0,0.0,3.0,24,33.0,10.0,21.0
8478402,Connor McDavid,2016,2016020370,2016-12-03,0.0,0.0,0.0,25,33.0,10.0,21.0
8478402,Connor McDavid,2016,2016020376,2016-12-04,0.0,0.0,-1.0,26,33.0,10.0,20.0
8478402,Connor McDavid,2016,2016020382,2016-12-06,2.0,0.0,0.0,27,35.0,10.0,20.0
8478402,Connor McDavid,2016,2016020397,2016-12-08,2.0,1.0,1.0,28,37.0,11.0,21.0
8478402,Connor McDavid,2016,2016020408,2016-12-09,0.0,0.0,-1.0,29,37.0,11.0,20.0
8478402,Connor McDavid,2016,2016020428,2016-12-11,1.0,0.0,0.0,30,38.0,11.0,20.0
8478402,Connor McDavid,2016,2016020440,2016-12-13,0.0,0.0,0.0,31,38.0,11.0,20.0
8478402,Connor McDavid,2016,2016020469,2016-12-17,0.0,0.0,2.0,32,38.0,11.0,22.0
8478402,Connor McDavid,2016,2016020479,2016-12-19,1.0,0.0,1.0,33,39.0,11.0,23.0
8478402,Connor McDavid,2016,2016020494,2016-12-21,0.0,0.0,1.0,34,39.0,11.0,24.0
8478402,Connor McDavid,2016,2016020516,2016-12-23,2.0,1.0,1.0,35,41.0,12.0,25.0
8478402,Connor McDavid,2016,2016020542,2016-12-29,0.0,0.0,1.0,36,41.0,12.0,26.0
8478402,Connor McDavid,2016,2016020557,2016-12-31,1.0,1.0,1.0,37,42.0,13.0,27.0
8478402,Connor McDavid,2016,2016020568,2017-01-03,0.0,0.0,0.0,38,42.0,13.0,27.0
8478402,Connor McDavid,2016,2016020578,2017-01-05,2.0,0.0,2.0,39,44.0,13.0,29.0
8478402,Connor McDavid,2016,2016020597,2017-01-07,1.0,0.0,0.0,40,45.0,13.0,29.0
8478402,Connor McDavid,2016,2016020606,2017-01-08,2.0,0.0,2.0,41,47.0,13.0,31.0
8478402,Connor McDavid,2016,2016020618,2017-01-10,0.0,0.0,-1.0,42,47.0,13.0,30.0
8478402,Connor McDavid,2016,2016020631,2017-01-12,2.0,0.0,2.0,43,49.0,13.0,32.0
8478402,Connor McDavid,2016,2016020649,2017-01-14,0.0,0.0,-1.0,44,49.0,13.0,31.0
8478402,Connor McDavid,2016,2016020662,2017-01-16,1.0,0.0,1.0,45,50.0,13.0,32.0
8478402,Connor McDavid,2016,2016020675,2017-01-18,3.0,1.0,2.0,46,53.0,14.0,34.0
8478402,Connor McDavid,2016,2016020689,2017-01-20,1.0,0.0,0.0,47,54.0,14.0,34.0
8478402,Connor McDavid,2016,2016020700,2017-01-21,1.0,1.0,1.0,48,55.0,15.0,35.0
8478402,Connor McDavid,2016,2016020727,2017-01-25,1.0,0.0,2.0,49,56.0,15.0,37.0
8478402,Connor McDavid,2016,2016020740,2017-01-26,2.0,1.0,2.0,50,58.0,16.0,39.0
8478402,Connor McDavid,2016,2016020751,2017-01-31,0.0,0.0,-1.0,51,58.0,16.0,38.0
8478402,Connor McDavid,2016,2016020762,2017-02-02,0.0,0.0,-2.0,52,58.0,16.0,36.0
8478402,Connor McDavid,2016,2016020770,2017-02-03,1.0,1.0,1.0,53,59.0,17.0,37.0
8478402,Connor McDavid,2016,2016020785,2017-02-05,0.0,0.0,0.0,54,59.0,17.0,37.0
8478402,Connor McDavid,2016,2016020827,2017-02-11,1.0,0.0,1.0,55,60.0,17.0,38.0
8478402,Connor McDavid,2016,2016020842,2017-02-14,2.0,0.0,3.0,56,62.0,17.0,41.0
8478402,Connor McDavid,2016,2016020853,2017-02-16,3.0,1.0,3.0,57,65.0,18.0,44.0
8478402,Connor McDavid,2016,2016020863,2017-02-18,1.0,1.0,1.0,58,66.0,19.0,45.0
8478402,Connor McDavid,2016,2016020887,2017-02-21,0.0,0.0,-3.0,59,66.0,19.0,42.0
8478402,Connor McDavid,2016,2016020891,2017-02-22,1.0,0.0,0.0,60,67.0,19.0,42.0
8478402,Connor McDavid,2016,2016020900,2017-02-24,1.0,0.0,-1.0,61,68.0,19.0,41.0
8478402,Connor McDavid,2016,2016020915,2017-02-26,2.0,1.0,3.0,62,70.0,20.0,44.0
8478402,Connor McDavid,2016,2016020928,2017-02-28,1.0,0.0,1.0,63,71.0,20.0,45.0
8478402,Connor McDavid,2016,2016020960,2017-03-04,2.0,1.0,1.0,64,73.0,21.0,46.0
8478402,Connor McDavid,2016,2016020979,2017-03-07,0.0,0.0,-2.0,65,73.0,21.0,44.0
8478402,Connor McDavid,2016,2016020999,2017-03-10,1.0,1.0,0.0,66,74.0,22.0,44.0
8478402,Connor McDavid,2016,2016021013,2017-03-12,0.0,0.0,-3.0,67,74.0,22.0,41.0
8478402,Connor McDavid,2016,2016021030,2017-03-14,1.0,1.0,3.0,68,75.0,23.0,44.0
8478402,Connor McDavid,2016,2016021044,2017-03-16,3.0,0.0,2.0,69,78.0,23.0,46.0
8478402,Connor McDavid,2016,2016021061,2017-03-18,1.0,1.0,2.0,70,79.0,24.0,48.0
8478402,Connor McDavid,2016,2016021074,2017-03-20,2.0,0.0,2.0,71,81.0,24.0,50.0
8478402,Connor McDavid,2016,2016021088,2017-03-22,3.0,1.0,2.0,72,84.0,25.0,52.0
8478402,Connor McDavid,2016,2016021099,2017-03-23,2.0,0.0,0.0,73,86.0,25.0,52.0
8478402,Connor McDavid,2016,2016021115,2017-03-25,1.0,0.0,0.0,74,87.0,25.0,52.0
8478402,Connor McDavid,2016,2016021134,2017-03-28,1.0,1.0,1.0,75,88.0,26.0,53.0
8478402,Connor McDavid,2016,2016021149,2017-03-30,2.0,1.0,2.0,76,90.0,27.0,55.0
8478402,Connor McDavid,2016,2016021164,2017-04-01,3.0,1.0,2.0,77,93.0,28.0,57.0
8478402,Connor McDavid,2016,2016021190,2017-04-04,1.0,0.0,-2.0,78,94.0,28.0,55.0
8478402,Connor McDavid,2016,2016021205,2017-04-06,2.0,1.0,3.0,79,96.0,29.0,58.0
8478402,Connor McDavid,2016,2016021218,2017-04-08,1.0,0.0,0.0,80,97.0,29.0,58.0
8478402,Connor McDavid,2016,2016021230,2017-04-09,2.0,0.0,3.0,81,99.0,29.0,61.0
8478402,Connor McDavid,2017,2017020003,2017-10-04,3.0,3.0,3.0,1,3.0,3.0,3.0
8478402,Connor McDavid,2017,2017020028,2017-10-07,0.0,0.0,-1.0,2,3.0,3.0,2.0
8478402,Connor McDavid,2017,2017020037,2017-10-09,1.0,0.0,-2.0,3,4.0,3.0,0.0
8478402,Connor McDavid,2017,2017020073,2017-10-14,1.0,0.0,-1.0,4,5.0,3.0,-1.0
8478402,Connor McDavid,2017,2017020089,2017-10-17,1.0,0.0,-1.0,5,6.0,3.0,-2.0
8478402,Connor McDavid,2017,2017020100,2017-10-19,2.0,0.0,1.0,6,8.0,3.0,-1.0
8478402,Connor McDavid,2017,2017020111,2017-10-21,0.0,0.0,1.0,7,8.0,3.0,0.0
8478402,Connor McDavid,2017,2017020128,2017-10-24,1.0,1.0,1.0,8,9.0,4.0,1.0
8478402,Connor McDavid,2017,2017020147,2017-10-26,1.0,1.0,3.0,9,10.0,5.0,4.0
8478402,Connor McDavid,2017,2017020166,2017-10-28,1.0,0.0,0.0,10,11.0,5.0,4.0
8478402,Connor McDavid,2017,2017020182,2017-11-01,2.0,0.0,1.0,11,13.0,5.0,5.0
8478402,Connor McDavid,2017,2017020198,2017-11-03,3.0,0.0,2.0,12,16.0,5.0,7.0
8478402,Connor McDavid,2017,2017020213,2017-11-05,0.0,0.0,-1.0,13,16.0,5.0,6.0
8478402,Connor McDavid,2017,2017020225,2017-11-07,1.0,1.0,1.0,14,17.0,6.0,7.0
8478402,Connor McDavid,2017,2017020235,2017-11-09,1.0,0.0,1.0,15,18.0,6.0,8.0
8478402,Connor McDavid,2017,2017020249,2017-11-11,1.0,1.0,-1.0,16,19.0,7.0,7.0
8478402,Connor McDavid,2017,2017020261,2017-11-12,0.0,0.0,0.0,17,19.0,7.0,7.0
8478402,Connor McDavid,2017,2017020273,2017-11-14,3.0,2.0,4.0,18,22.0,9.0,11.0
8478402,Connor McDavid,2017,2017020286,2017-11-16,0.0,0.0,-2.0,19,22.0,9.0,9.0
8478402,Connor McDavid,2017,2017020294,2017-11-18,3.0,1.0,-2.0,20,25.0,10.0,7.0
8478402,Connor McDavid,2017,2017020317,2017-11-21,1.0,0.0,-3.0,21,26.0,10.0,4.0
8478402,Connor McDavid,2017,2017020320,2017-11-22,2.0,0.0,2.0,22,28.0,10.0,6.0
8478402,Connor McDavid,2017,2017020339,2017-11-24,0.0,0.0,-2.0,23,28.0,10.0,4.0
8478402,Connor McDavid,2017,2017020361,2017-11-26,2.0,0.0,2.0,24,30.0,10.0,6.0
8478402,Connor McDavid,2017,2017020375,2017-11-28,0.0,0.0,0.0,25,30.0,10.0,6.0
8478402,Connor McDavid,2017,2017020387,2017-11-30,1.0,1.0,-1.0,26,31.0,11.0,5.0
8478402,Connor McDavid,2017,2017020407,2017-12-02,1.0,0.0,2.0,27,32.0,11.0,7.0
8478402,Connor McDavid,2017,2017020428,2017-12-06,1.0,0.0,0.0,28,33.0,11.0,7.0
8478402,Connor McDavid,2017,2017020445,2017-12-09,2.0,0.0,3.0,29,35.0,11.0,10.0
8478402,Connor McDavid,2017,2017020456,2017-12-10,0.0,0.0,0.0,30,35.0,11.0,10.0
8478402,Connor McDavid,2017,2017020470,2017-12-12,4.0,1.0,4.0,31,39.0,12.0,14.0
8478402,Connor McDavid,2017,2017020488,2017-12-14,0.0,0.0,-1.0,32,39.0,12.0,13.0
8478402,Connor McDavid,2017,2017020496,2017-12-16,1.0,0.0,1.0,33,40.0,12.0,14.0
8478402,Connor McDavid,2017,2017020515,2017-12-18,0.0,0.0,2.0,34,40.0,12.0,16.0
8478402,Connor McDavid,2017,2017020536,2017-12-21,1.0,1.0,1.0,35,41.0,13.0,17.0
8478402,Connor McDavid,2017,2017020552,2017-12-23,2.0,1.0,1.0,36,43.0,14.0,18.0
8478402,Connor McDavid,2017,2017020566,2017-12-27,2.0,0.0,1.0,37,45.0,14.0,19.0
8478402,Connor McDavid,2017,2017020585,2017-12-29,0.0,0.0,-3.0,38,45.0,14.0,16.0
8478402,Connor McDavid,2017,2017020600,2017-12-31,0.0,0.0,-1.0,39,45.0,14.0,15.0
8478402,Connor McDavid,2017,2017020611,2018-01-02,0.0,0.0,-2.0,40,45.0,14.0,13.0
8478402,Connor McDavid,2017,2017020626,2018-01-04,1.0,0.0,0.0,41,46.0,14.0,13.0
8478402,Connor McDavid,2017,2017020634,2018-01-06,1.0,0.0,1.0,42,47.0,14.0,14.0
8478402,Connor McDavid,2017,2017020645,2018-01-07,0.0,0.0,0.0,43,47.0,14.0,14.0
8478402,Connor McDavid,2017,2017020658,2018-01-09,1.0,1.0,-1.0,44,48.0,15.0,13.0
8478402,Connor McDavid,2017,2017020669,2018-01-12,2.0,0.0,1.0,45,50.0,15.0,14.0
8478402,Connor McDavid,2017,2017020676,2018-01-13,2.0,0.0,0.0,46,52.0,15.0,14.0
8478402,Connor McDavid,2017,2017020720,2018-01-20,1.0,0.0,1.0,47,53.0,15.0,15.0
8478402,Connor McDavid,2017,2017020739,2018-01-23,0.0,0.0,-2.0,48,53.0,15.0,13.0
8478402,Connor McDavid,2017,2017020755,2018-01-25,1.0,0.0,0.0,49,54.0,15.0,13.0
8478402,Connor McDavid,2017,2017020785,2018-02-01,2.0,2.0,0.0,50,56.0,17.0,13.0
8478402,Connor McDavid,2017,2017020811,2018-02-05,5.0,4.0,5.0,51,61.0,21.0,18.0
8478402,Connor McDavid,2017,2017020825,2018-02-07,2.0,1.0,0.0,52,63.0,22.0,18.0
8478402,Connor McDavid,2017,2017020842,2018-02-09,1.0,0.0,-1.0,53,64.0,22.0,17.0
8478402,Connor McDavid,2017,2017020851,2018-02-10,0.0,0.0,-1.0,54,64.0,22.0,16.0
8478402,Connor McDavid,2017,2017020862,2018-02-12,2.0,1.0,1.0,55,66.0,23.0,17.0
8478402,Connor McDavid,2017,2017020888,2018-02-15,0.0,0.0,-1.0,56,66.0,23.0,16.0
8478402,Connor McDavid,2017,2017020897,2018-02-17,0.0,0.0,-1.0,57,66.0,23.0,15.0
8478402,Connor McDavid,2017,2017020906,2018-02-18,3.0,3.0,3.0,58,69.0,26.0,18.0
8478402,Connor McDavid,2017,2017020925,2018-02-20,0.0,0.0,-1.0,59,69.0,26.0,17.0
8478402,Connor McDavid,2017,2017020938,2018-02-22,2.0,1.0,1.0,60,71.0,27.0,18.0
8478402,Connor McDavid,2017,2017020957,2018-02-24,0.0,0.0,0.0,61,71.0,27.0,18.0
8478402,Connor McDavid,2017,2017020962,2018-02-25,3.0,0.0,2.0,62,74.0,27.0,20.0
8478402,Connor McDavid,2017,2017020977,2018-02-27,1.0,1.0,-2.0,63,75.0,28.0,18.0
8478402,Connor McDavid,2017,2017020987,2018-03-01,2.0,1.0,0.0,64,77.0,29.0,18.0
8478402,Connor McDavid,2017,2017021007,2018-03-03,2.0,1.0,1.0,65,79.0,30.0,19.0
8478402,Connor McDavid,2017,2017021018,2018-03-05,1.0,0.0,1.0,66,80.0,30.0,20.0
8478402,Connor McDavid,2017,2017021041,2018-03-08,1.0,1.0,0.0,67,81.0,31.0,20.0
8478402,Connor McDavid,2017,2017021058,2018-03-10,3.0,2.0,4.0,68,84.0,33.0,24.0
8478402,Connor McDavid,2017,2017021076,2018-03-13,0.0,0.0,0.0,69,84.0,33.0,24.0
8478402,Connor McDavid,2017,2017021080,2018-03-14,2.0,0.0,1.0,70,86.0,33.0,25.0
8478402,Connor McDavid,2017,2017021099,2018-03-17,3.0,1.0,2.0,71,89.0,34.0,27.0
8478402,Connor McDavid,2017,2017021110,2018-03-18,0.0,0.0,0.0,72,89.0,34.0,27.0
8478402,Connor McDavid,2017,2017021124,2018-03-20,1.0,0.0,-1.0,73,90.0,34.0,26.0
8478402,Connor McDavid,2017,2017021140,2018-03-22,4.0,2.0,4.0,74,94.0,36.0,30.0
8478402,Connor McDavid,2017,2017021162,2018-03-24,2.0,2.0,2.0,75,96.0,38.0,32.0
8478402,Connor McDavid,2017,2017021167,2018-03-25,3.0,1.0,1.0,76,99.0,39.0,33.0
8478402,Connor McDavid,2017,2017021184,2018-03-27,3.0,1.0,-1.0,77,102.0,40.0,32.0
8478402,Connor McDavid,2017,2017021198,2018-03-29,1.0,1.0,1.0,78,103.0,41.0,33.0
8478402,Connor McDavid,2017,2017021216,2018-03-31,0.0,0.0,-2.0,79,103.0,41.0,31.0
8478402,Connor McDavid,2017,2017021227,2018-04-02,0.0,0.0,-3.0,80,103.0,41.0,28.0
8478402,Connor McDavid,2017,2017021249,2018-04-05,3.0,0.0,2.0,81,106.0,41.0,30.0
8478402,Connor McDavid,2017,2017021269,2018-04-07,2.0,0.0,2.0,82,108.0,41.0,32.0
8478402,Connor McDavid,2018,2018020020,2018-10-06,2.0,0.0,2.0,1,2.0,0.0,2.0
8478402,Connor McDavid,2018,2018020045,2018-10-11,1.0,1.0,-1.0,2,3.0,1.0,1.0
8478402,Connor McDavid,2018,2018020057,2018-10-13,2.0,1.0,1.0,3,5.0,2.0,2.0
8478402,Connor McDavid,2018,2018020084,2018-10-16,4.0,2.0,4.0,4,9.0,4.0,6.0
8478402,Connor McDavid,2018,2018020096,2018-10-18,2.0,0.0,2.0,5,11.0,4.0,8.0
8478402,Connor McDavid,2018,2018020111,2018-10-20,0.0,0.0,-2.0,6,11.0,4.0,6.0
8478402,Connor McDavid,2018,2018020129,2018-10-23,2.0,1.0,1.0,7,13.0,5.0,7.0
8478402,Connor McDavid,2018,2018020142,2018-10-25,1.0,1.0,0.0,8,14.0,6.0,7.0
8478402,Connor McDavid,2018,2018020150,2018-10-27,2.0,1.0,1.0,9,16.0,7.0,8.0
8478402,Connor McDavid,2018,2018020162,2018-10-28,1.0,1.0,0.0,10,17.0,8.0,8.0
8478402,Connor McDavid,2018,2018020174,2018-10-30,1.0,1.0,0.0,11,18.0,9.0,8.0
8478402,Connor McDavid,2018,2018020188,2018-11-01,1.0,0.0,1.0,12,19.0,9.0,9.0
8478402,Connor McDavid,2018,2018020197,2018-11-03,2.0,0.0,1.0,13,21.0,9.0,10.0
8478402,Connor McDavid,2018,2018020213,2018-11-05,1.0,1.0,1.0,14,22.0,10.0,11.0
8478402,Connor McDavid,2018,2018020220,2018-11-06,0.0,0.0,-1.0,15,22.0,10.0,10.0
8478402,Connor McDavid,2018,2018020228,2018-11-08,1.0,0.0,-1.0,16,23.0,10.0,9.0
8478402,Connor McDavid,2018,2018020259,2018-11-11,0.0,0.0,-1.0,17,23.0,10.0,8.0
8478402,Connor McDavid,2018,2018020270,2018-11-13,3.0,0.0,1.0,18,26.0,10.0,9.0
8478402,Connor McDavid,2018,2018020301,2018-11-17,1.0,1.0,-2.0,19,27.0,11.0,7.0
8478402,Connor McDavid,2018,2018020306,2018-11-18,1.0,1.0,1.0,20,28.0,12.0,8.0
8478402,Connor McDavid,2018,2018020317,2018-11-20,3.0,1.0,2.0,21,31.0,13.0,10.0
8478402,Connor McDavid,2018,2018020337,2018-11-23,1.0,0.0,0.0,22,32.0,13.0,10.0
8478402,Connor McDavid,2018,2018020361,2018-11-25,1.0,0.0,-1.0,23,33.0,13.0,9.0
8478402,Connor McDavid,2018,2018020375,2018-11-27,0.0,0.0,1.0,24,33.0,13.0,10.0
8478402,Connor McDavid,2018,2018020388,2018-11-29,1.0,0.0,2.0,25,34.0,13.0,12.0
8478402,Connor McDavid,2018,2018020406,2018-12-01,1.0,1.0,0.0,26,35.0,14.0,12.0
8478402,Connor McDavid,2018,2018020426,2018-12-05,1.0,0.0,0.0,27,36.0,14.0,12.0
8478402,Connor McDavid,2018,2018020442,2018-12-07,4.0,1.0,4.0,28,40.0,15.0,16.0
8478402,Connor McDavid,2018,2018020459,2018-12-09,1.0,1.0,1.0,29,41.0,16.0,17.0
8478402,Connor McDavid,2018,2018020474,2018-12-11,2.0,1.0,2.0,30,43.0,17.0,19.0
8478402,Connor McDavid,2018,2018020485,2018-12-13,2.0,0.0,0.0,31,45.0,17.0,19.0
8478402,Connor McDavid,2018,2018020494,2018-12-14,3.0,2.0,1.0,32,48.0,19.0,20.0
8478402,Connor McDavid,2018,2018020511,2018-12-16,1.0,0.0,0.0,33,49.0,19.0,20.0
8478402,Connor McDavid,2018,2018020524,2018-12-18,0.0,0.0,-1.0,34,49.0,19.0,19.0
8478402,Connor McDavid,2018,2018020557,2018-12-22,3.0,0.0,-1.0,35,52.0,19.0,18.0
8478402,Connor McDavid,2018,2018020576,2018-12-27,2.0,0.0,1.0,36,54.0,19.0,19.0
8478402,Connor McDavid,2018,2018020585,2018-12-29,2.0,2.0,1.0,37,56.0,21.0,20.0
8478402,Connor McDavid,2018,2018020610,2018-12-31,2.0,0.0,2.0,38,58.0,21.0,22.0
8478402,Connor McDavid,2018,2018020620,2019-01-02,3.0,2.0,2.0,39,61.0,23.0,24.0
8478402,Connor McDavid,2018,2018020643,2019-01-05,0.0,0.0,-1.0,40,61.0,23.0,23.0
8478402,Connor McDavid,2018,2018020651,2019-01-06,1.0,1.0,1.0,41,62.0,24.0,24.0
8478402,Connor McDavid,2018,2018020667,2019-01-08,1.0,0.0,-2.0,42,63.0,24.0,22.0
8478402,Connor McDavid,2018,2018020679,2019-01-10,3.0,2.0,2.0,43,66.0,26.0,24.0
8478402,Connor McDavid,2018,2018020696,2019-01-12,1.0,1.0,0.0,44,67.0,27.0,24.0
8478402,Connor McDavid,2018,2018020710,2019-01-14,2.0,1.0,1.0,45,69.0,28.0,25.0
8478402,Connor McDavid,2018,2018020724,2019-01-16,1.0,1.0,1.0,46,70.0,29.0,26.0
8478402,Connor McDavid,2018,2018020749,2019-01-19,0.0,0.0,-1.0,47,70.0,29.0,25.0
8478402,Connor McDavid,2018,2018020755,2019-01-20,2.0,0.0,-2.0,48,72.0,29.0,23.0
8478402,Connor McDavid,2018,2018020764,2019-01-22,1.0,0.0,-1.0,49,73.0,29.0,22.0
8478402,Connor McDavid,2018,2018020789,2019-02-02,2.0,1.0,0.0,50,75.0,30.0,22.0
8478402,Connor McDavid,2018,2018020803,2019-02-03,1.0,1.0,2.0,51,76.0,31.0,24.0
8478402,Connor McDavid,2018,2018020820,2019-02-05,2.0,0.0,1.0,52,78.0,31.0,25.0
8478402,Connor McDavid,2018,2018020833,2019-02-07,2.0,0.0,2.0,53,80.0,31.0,27.0
8478402,Connor McDavid,2018,2018020849,2019-02-09,0.0,0.0,0.0,54,80.0,31.0,27.0
8478402,Connor McDavid,2018,2018020875,2019-02-13,1.0,0.0,-2.0,55,81.0,31.0,25.0
8478402,Connor McDavid,2018,2018020889,2019-02-15,0.0,0.0,-1.0,56,81.0,31.0,24.0
8478402,Connor McDavid,2018,2018020896,2019-02-16,1.0,0.0,0.0,57,82.0,31.0,24.0
8478402,Connor McDavid,2018,2018020938,2019-02-21,2.0,1.0,1.0,58,84.0,32.0,25.0
8478402,Connor McDavid,2018,2018020979,2019-02-27,1.0,0.0,-1.0,59,85.0,32.0,24.0
8478402,Connor McDavid,2018,2018020987,2019-02-28,1.0,1.0,1.0,60,86.0,33.0,25.0
8478402,Connor McDavid,2018,2018020999,2019-03-02,3.0,0.0,4.0,61,89.0,33.0,29.0
8478402,Connor McDavid,2018,2018021017,2019-03-04,2.0,0.0,0.0,62,91.0,33.0,29.0
8478402,Connor McDavid,2018,2018021040,2019-03-07,2.0,0.0,1.0,63,93.0,33.0,30.0
8478402,Connor McDavid,2018,2018021055,2019-03-09,2.0,0.0,2.0,64,95.0,33.0,32.0
8478402,Connor McDavid,2018,2018021071,2019-03-11,2.0,1.0,2.0,65,97.0,34.0,34.0
8478402,Connor McDavid,2018,2018021081,2019-03-13,2.0,0.0,0.0,66,99.0,34.0,34.0
8478402,Connor McDavid,2018,2018021109,2019-03-16,3.0,2.0,3.0,67,102.0,36.0,37.0
8478402,Connor McDavid,2018,2018021117,2019-03-17,2.0,0.0,0.0,68,104.0,36.0,37.0
8478402,Connor McDavid,2018,2018021127,2019-03-19,0.0,0.0,-1.0,69,104.0,36.0,36.0
8478402,Connor McDavid,2018,2018021145,2019-03-21,2.0,1.0,2.0,70,106.0,37.0,38.0
8478402,Connor McDavid,2018,2018021153,2019-03-23,1.0,1.0,-3.0,71,107.0,38.0,35.0
8478402,Connor McDavid,2018,2018021182,2019-03-26,4.0,1.0,3.0,72,111.0,39.0,38.0
8478402,Connor McDavid,2018,2018021194,2019-03-28,2.0,1.0,1.0,73,113.0,40.0,39.0
8478402,Connor McDavid,2018,2018021212,2019-03-30,0.0,0.0,-3.0,74,113.0,40.0,36.0
8478402,Connor McDavid,2018,2018021227,2019-04-01,1.0,1.0,-2.0,75,114.0,41.0,34.0
8478402,Connor McDavid,2018,2018021236,2019-04-02,0.0,0.0,-2.0,76,114.0,41.0,32.0
8478402,Connor McDavid,2018,2018021252,2019-04-04,1.0,0.0,0.0,77,115.0,41.0,32.0
8478402,Connor McDavid,2018,2018021268,2019-04-06,0.0,0.0,0.0,78,115.0,41.0,32.0
8478402,Connor McDavid,2019,2019020003,2019-10-02,1.0,1.0,1.0,1,1.0,1.0,1.0
8478402,Connor McDavid,2019,2019020029,2019-10-05,4.0,1.0,2.0,2,5.0,2.0,3.0
8478402,Connor McDavid,2019,2019020037,2019-10-08,3.0,0.0,2.0,3,8.0,2.0,5.0
8478402,Connor McDavid,2019,2019020049,2019-10-10,2.0,1.0,2.0,4,10.0,3.0,7.0
8478402,Connor McDavid,2019,2019020061,2019-10-12,2.0,1.0,3.0,5,12.0,4.0,10.0
8478402,Connor McDavid,2019,2019020084,2019-10-14,0.0,0.0,-1.0,6,12.0,4.0,9.0
8478402,Connor McDavid,2019,2019020095,2019-10-16,5.0,1.0,4.0,7,17.0,5.0,13.0
8478402,Connor McDavid,2019,2019020111,2019-10-18,0.0,0.0,1.0,8,17.0,5.0,14.0
8478402,Connor McDavid,2019,2019020127,2019-10-20,0.0,0.0,0.0,9,17.0,5.0,14.0
8478402,Connor McDavid,2019,2019020139,2019-10-22,0.0,0.0,-1.0,10,17.0,5.0,13.0
8478402,Connor McDavid,2019,2019020154,2019-10-24,3.0,1.0,4.0,11,20.0,6.0,17.0
8478402,Connor McDavid,2019,2019020170,2019-10-27,1.0,0.0,0.0,12,21.0,6.0,17.0
8478402,Connor McDavid,2019,2019020184,2019-10-29,1.0,0.0,0.0,13,22.0,6.0,17.0
8478402,Connor McDavid,2019,2019020189,2019-10-30,1.0,0.0,3.0,14,23.0,6.0,20.0
8478402,Connor McDavid,2019,2019020204,2019-11-02,0.0,0.0,-1.0,15,23.0,6.0,19.0
8478402,Connor McDavid,2019,2019020223,2019-11-04,1.0,1.0,-1.0,16,24.0,7.0,18.0
8478402,Connor McDavid,2019,2019020236,2019-11-06,2.0,1.0,-1.0,17,26.0,8.0,17.0
8478402,Connor McDavid,2019,2019020251,2019-11-08,1.0,0.0,1.0,18,27.0,8.0,18.0
8478402,Connor McDavid,2019,2019020269,2019-11-10,3.0,3.0,3.0,19,30.0,11.0,21.0
8478402,Connor McDavid,2019,2019020280,2019-11-12,1.0,0.0,0.0,20,31.0,11.0,21.0
8478402,Connor McDavid,2019,2019020290,2019-11-14,6.0,3.0,5.0,21,37.0,14.0,26.0
8478402,Connor McDavid,2019,2019020301,2019-11-16,3.0,0.0,-1.0,22,40.0,14.0,25.0
8478402,Connor McDavid,2019,2019020330,2019-11-19,3.0,1.0,2.0,23,43.0,15.0,27.0
8478402,Connor McDavid,2019,2019020345,2019-11-21,1.0,1.0,-2.0,24,44.0,16.0,25.0
8478402,Connor McDavid,2019,2019020360,2019-11-23,2.0,2.0,3.0,25,46.0,18.0,28.0
8478402,Connor McDavid,2019,2019020364,2019-11-24,1.0,0.0,0.0,26,47.0,18.0,28.0
8478402,Connor McDavid,2019,2019020387,2019-11-27,0.0,0.0,-1.0,27,47.0,18.0,27.0
8478402,Connor McDavid,2019,2019020414,2019-11-30,2.0,1.0,1.0,28,49.0,19.0,28.0
8478402,Connor McDavid,2019,2019020418,2019-12-01,2.0,0.0,3.0,29,51.0,19.0,31.0
8478402,Connor McDavid,2019,2019020436,2019-12-04,0.0,0.0,-1.0,30,51.0,19.0,30.0
