colour	x	y	tooltip	showSelected2	fill
#EF67EB	67	100	"Game 67 - Apr 16, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 100"	2024	#EF67EB
#FF63B6	1	2	"Game 1 - Oct 08, 2025
Points this game: 2
Goals this game: 0
+/-: 3
Cumulative points: 2"	2025	#FF63B6
#FF63B6	2	3	"Game 2 - Oct 11, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 3"	2025	#FF63B6
#FF63B6	3	4	"Game 3 - Oct 14, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 4"	2025	#FF63B6
#FF63B6	4	5	"Game 4 - Oct 16, 2025
Points this game: 1
Goals this game: 0
+/-: -2
Cumulative points: 5"	2025	#FF63B6
#FF63B6	5	7	"Game 5 - Oct 18, 2025
Points this game: 2
Goals this game: 0
+/-: -1
Cumulative points: 7"	2025	#FF63B6
#FF63B6	6	7	"Game 6 - Oct 19, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 7"	2025	#FF63B6
#FF63B6	7	8	"Game 7 - Oct 21, 2025
Points this game: 1
Goals this game: 1
+/-: 2
Cumulative points: 8"	2025	#FF63B6
#FF63B6	8	11	"Game 8 - Oct 23, 2025
Points this game: 3
Goals this game: 0
+/-: 2
Cumulative points: 11"	2025	#FF63B6
#FF63B6	9	11	"Game 9 - Oct 25, 2025
Points this game: 0
Goals this game: 0
+/-: 0
Cumulative points: 11"	2025	#FF63B6
#FF63B6	10	12	"Game 10 - Oct 26, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 12"	2025	#FF63B6
#FF63B6	11	14	"Game 11 - Oct 28, 2025
Points this game: 2
Goals this game: 2
+/-: 2
Cumulative points: 14"	2025	#FF63B6
#FF63B6	12	14	"Game 12 - Oct 30, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 14"	2025	#FF63B6
#FF63B6	13	17	"Game 13 - Nov 01, 2025
Points this game: 3
Goals this game: 0
+/-: 3
Cumulative points: 17"	2025	#FF63B6
#FF63B6	14	19	"Game 14 - Nov 03, 2025
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 19"	2025	#FF63B6
#FF63B6	15	21	"Game 15 - Nov 04, 2025
Points this game: 2
Goals this game: 1
+/-: 1
Cumulative points: 21"	2025	#FF63B6
#FF63B6	16	22	"Game 16 - Nov 08, 2025
Points this game: 1
Goals this game: 1
+/-: -2
Cumulative points: 22"	2025	#FF63B6
#FF63B6	17	24	"Game 17 - Nov 10, 2025
Points this game: 2
Goals this game: 2
+/-: 2
Cumulative points: 24"	2025	#FF63B6
#FF63B6	18	25	"Game 18 - Nov 12, 2025
Points this game: 1
Goals this game: 0
+/-: 1
Cumulative points: 25"	2025	#FF63B6
#FF63B6	19	27	"Game 19 - Nov 13, 2025
Points this game: 2
Goals this game: 0
+/-: 0
Cumulative points: 27"	2025	#FF63B6
#FF63B6	20	30	"Game 20 - Nov 15, 2025
Points this game: 3
Goals this game: 2
+/-: 3
Cumulative points: 30"	2025	#FF63B6
#FF63B6	21	30	"Game 21 - Nov 17, 2025
Points this game: 0
Goals this game: 0
+/-: -2
Cumulative points: 30"	2025	#FF63B6
#FF63B6	22	32	"Game 22 - Nov 19, 2025
Points this game: 2
Goals this game: 0
+/-: -1
Cumulative points: 32"	2025	#FF63B6
#FF63B6	23	32	"Game 23 - Nov 20, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 32"	2025	#FF63B6
#FF63B6	24	33	"Game 24 - Nov 22, 2025
Points this game: 1
Goals this game: 1
+/-: 1
Cumulative points: 33"	2025	#FF63B6
#FF63B6	25	34	"Game 25 - Nov 25, 2025
Points this game: 1
Goals this game: 0
+/-: -1
Cumulative points: 34"	2025	#FF63B6
#FF63B6	26	36	"Game 26 - Nov 29, 2025
Points this game: 2
Goals this game: 1
+/-: 3
Cumulative points: 36"	2025	#FF63B6
#FF63B6	27	36	"Game 27 - Dec 02, 2025
Points this game: 0
Goals this game: 0
+/-: -1
Cumulative points: 36"	2025	#FF63B6
#FF63B6	28	40	"Game 28 - Dec 04, 2025
Points this game: 4
Goals this game: 3
+/-: 3
Cumulative points: 40"	2025	#FF63B6
#FF63B6	29	42	"Game 29 - Dec 06, 2025
Points this game: 2
Goals this game: 0
+/-: 1
Cumulative points: 42"	2025	#FF63B6
#FF63B6	30	44	"Game 30 - Dec 09, 2025
Points this game: 2
Goals this game: 2
+/-: 1
Cumulative points: 44"	2025	#FF63B6
#FF63B6	31	48	"Game 31 - Dec 11, 2025
Points this game: 4
Goals this game: 0
+/-: 4
Cumulative points: 48"	2025	#FF63B6
#FF63B6	32	51	"Game 32 - Dec 13, 2025
Points this game: 3
Goals this game: 2
+/-: 3
Cumulative points: 51"	2025	#FF63B6
#FF63B6	33	52	"Game 33 - Dec 14, 2025
Points this game: 1
Goals this game: 0
+/-: 0
Cumulative points: 52"	2025	#FF63B6
#FF63B6	34	56	"Game 34 - Dec 16, 2025
Points this game: 4
Goals this game: 2
+/-: 3
Cumulative points: 56"	2025	#FF63B6
#FF63B6	35	58	"Game 35 - Dec 18, 2025
Points this game: 2
Goals this game: 1
+/-: 2
Cumulative points: 58"	2025	#FF63B6
